,0,1,2,3
3476,8061941723,https://www.standvirtual.com/anuncio/ford-courier-ID8NB5k7.html#d92a1bcfbf,Ford Courier,9 500
3477,8073525194,https://www.standvirtual.com/anuncio/bmw-114-d-gps-com-garantia-bmw-5-portas-ID8OnGIi.html#d92a1bcfbf,BMW 114 D - GPS - Com Garantia BMW - 5 Portas,31 749
3478,8073525128,https://www.standvirtual.com/anuncio/peugeot-207-1-4-hdi-premium-ID8OnGHe.html#d92a1bcfbf,Peugeot 207 1.4 HDi Premium,28 999
3479,8074279565,https://www.standvirtual.com/anuncio/bmw-520-ID8OqQXz.html#d92a1bcfbf,BMW 520,26 749
3480,8073867005,https://www.standvirtual.com/anuncio/bmw-118-2-0-d-150-cv-pack-m-full-led-ID8Op7Dn.html#d92a1bcfbf,"BMW 118 2.0 D 150 CV, PACK-M FULL LED",25 999
3481,8073525079,https://www.standvirtual.com/anuncio/bmw-520-sport-ID8OnGGr.html#d92a1bcfbf,BMW 520 Sport,18 000
3482,8072117237,https://www.standvirtual.com/anuncio/bmw-525-sedan-ID8OhMrj.html#d92a1bcfbf,BMW 525 Sedan,9 150
3483,8074279163,https://www.standvirtual.com/anuncio/peugeot-308-sw-1-6-bluehdi-style-premium-ID8OqQR5.html#d92a1bcfbf,Peugeot 308 SW 1.6 BlueHDi Style Premium,18 000
3484,8072370169,https://www.standvirtual.com/anuncio/renault-koleos-2-0-dci-intens-j19-x-tronic-ID8OiQeR.html#d92a1bcfbf,Renault Koleos 2.0 dCi Intens J19 X-Tronic,19 900
3485,8074278901,https://www.standvirtual.com/anuncio/smart-fortwo-passion-1-0-mhd-ID8OqQMR.html#d92a1bcfbf,Smart ForTwo Passion 1.0 MHD,15 500
3486,8062448570,https://www.standvirtual.com/anuncio/bmw-320-compact-kit-m-ID8NDdb4.html#d92a1bcfbf,BMW 320 Compact Kit M,25 900
3487,8074278338,https://www.standvirtual.com/anuncio/mercedes-benz-e-200-bom-estado-ID8OqQDM.html#d92a1bcfbf,Mercedes-Benz E 200 bom estado,13 500
3488,8074278626,https://www.standvirtual.com/anuncio/fiat-500-mj-lounge-s-amps-ID8OqQIq.html#cfd4887ccb,Fiat 500 MJ Lounge S&amp;S,10 500
3489,8072368658,https://www.standvirtual.com/anuncio/citron-c1-1-4hdi-ID8OiPQu.html#cfd4887ccb,Citroën C1 1.4HDI,12 990
3490,8069541400,https://www.standvirtual.com/anuncio/mini-cabrio-mini-cooper-1-5-d-ID8O6Yly.html#cfd4887ccb,MINI Cabrio Mini Cooper 1.5 D,34 900
3491,8074277908,https://www.standvirtual.com/anuncio/ford-fiesta-1-2-16v-first-edition-ID8OqQvQ.html#cfd4887ccb,Ford Fiesta 1.2 16v first edition,12 500
3492,8074233000,https://www.standvirtual.com/anuncio/mitsubishi-space-star-intense-ID8OqEQv.html#cfd4887ccb,Mitsubishi Space Star Intense,9 875
3493,8073311915,https://www.standvirtual.com/anuncio/opel-adam-1-2-glam-ID8OmNej.html#cfd4887ccb,Opel Adam 1.2 Glam,22 990
3494,8074548847,https://www.standvirtual.com/anuncio/citron-c4-cactus-1-2-puretech-feel-ID8OrZ0P.html#cfd4887ccb,Citroën C4 Cactus 1.2 PureTech Feel,8 500
3495,8070379724,https://www.standvirtual.com/anuncio/fiat-grande-punto-ID8OauqU.html#cfd4887ccb,Fiat Grande Punto,16 499
3496,8041366374,https://www.standvirtual.com/anuncio/mercedes-benz-gla-200-ID8McKJE.html#cfd4887ccb,Mercedes-Benz GLA 200,14 800
3497,8074275381,https://www.standvirtual.com/anuncio/skoda-fabia-break-1-2-sport-ID8OqPS5.html#cfd4887ccb,Skoda Fabia Break 1.2 sport,11 200
3498,8068068716,https://www.standvirtual.com/anuncio/citron-c3-1-2-puretech-feel-ID8O0NeA.html#cfd4887ccb,Citroën C3 1.2 PureTech Feel,2 800
3499,8073519782,https://www.standvirtual.com/anuncio/vw-passat-variant-v-1-9-tdi-bm-ID8OnFj0.html#cfd4887ccb,VW Passat Variant V. 1.9 TDi BM,6 950
3500,8074273450,https://www.standvirtual.com/anuncio/bmw-x6-50i-x-drive-ID8OqPmV.html#cfd4887ccb,BMW X6 50i X Drive,5 500
3501,8055124422,https://www.standvirtual.com/anuncio/volvo-v40-d4-r-design-ID8N8tPE.html#cfd4887ccb,Volvo V40 D4- R design,24 350
3502,8061625213,https://www.standvirtual.com/anuncio/ford-s-max-ID8NzKZ7.html#cfd4887ccb,Ford S-Max,24 990
3503,8073516585,https://www.standvirtual.com/anuncio/ford-b-max-titanium-ID8OnEtr.html#cfd4887ccb,Ford B-Max Titanium,7 000
3504,8057127164,https://www.standvirtual.com/anuncio/citron-c5-1-6-hdi-e-ID8NgSPV.html#cfd4887ccb,Citroën C5 1.6 HDI E,31 000
3505,8073519491,https://www.standvirtual.com/anuncio/renault-mgane-1-5-dci-dynamique-s-ID8OnFej.html#cfd4887ccb,Renault Mégane 1.5 dCi Dynamique S,5 900
3506,8073518732,https://www.standvirtual.com/anuncio/seat-ibiza-1-6-tdi-sc-fr-ID8OnF24.html#cfd4887ccb,SEAT Ibiza 1.6 TDI SC FR,27 490
3507,8073519147,https://www.standvirtual.com/anuncio/renault-mgane-sport-tourer-1-5-dci-confort-ID8OnF8L.html#cfd4887ccb,Renault Mégane Sport Tourer 1.5 dCi Confort,35 999
3508,8073518927,https://www.standvirtual.com/anuncio/fiat-500-twinair-c-turbo-ID8OnF5d.html#cfd4887ccb,Fiat 500 Twinair c/Turbo,9 500
3509,8074270320,https://www.standvirtual.com/anuncio/smart-fortwo-pulse-ID8OqOys.html#cfd4887ccb,Smart ForTwo Pulse,31 749
3510,8073326137,https://www.standvirtual.com/anuncio/peugeot-2008-1-6-bluehdi-allure-120cv-ID8OmQWH.html#cfd4887ccb,Peugeot 2008 1.6 BlueHDi Allure 120cv,28 999
3511,8074268661,https://www.standvirtual.com/anuncio/citron-c-elyse-c-elysee-1-5-hdi-100cv-ID8OqO7H.html#cfd4887ccb,Citroën C-Elysée C elysee 1.5 Hdi 100cv,26 749
3512,8074214270,https://www.standvirtual.com/anuncio/opel-vivaro-ID8OqzYq.html#cfd4887ccb,Opel Vivaro,25 999
3513,8062817105,https://www.standvirtual.com/anuncio/mercedes-benz-ml-320-cdi-ID8NEL3b.html#cfd4887ccb,Mercedes-Benz ML 320 CDI,18 000
3514,8061520309,https://www.standvirtual.com/anuncio/vw-golf-1-6-tdi-edition-dsg-ID8NzjH7.html#cfd4887ccb,VW Golf 1.6 TDi Edition DSG,9 150
3515,8074682674,https://www.standvirtual.com/anuncio/bmw-520-da-touring-ID8OsxPk.html#cfd4887ccb,"BMW 520 DA, TOURING",18 000
3516,8062603264,https://www.standvirtual.com/anuncio/mercedes-benz-c-200-cdi-station-ID8NDRq8.html#cfd4887ccb,Mercedes-Benz C 200 CDI STATION,19 900
3517,8068694568,https://www.standvirtual.com/anuncio/jaguar-xf-2-2-d-premium-luxury-ID8O3q2Y.html#cfd4887ccb,Jaguar XF 2.2 D  PREMIUM LUXURY,15 500
3518,8073516771,https://www.standvirtual.com/anuncio/renault-scnic-1-5-dci-105cv-privilgio-ID8OnEvr.html#cfd4887ccb,Renault Scénic 1.5 DCI 105CV Privilégio,25 900
3519,8073832768,https://www.standvirtual.com/anuncio/peugeot-2008-1-6-bluehdi-style-ID8OoYJa.html#cfd4887ccb,Peugeot 2008 1.6 BlueHDi Style,13 500
3520,8064353149,https://www.standvirtual.com/anuncio/renault-mgane-sport-tourer-dynamique-s-ID8NLcE5.html#553f04d4d4,Renault Mégane Sport Tourer DYNAMIQUE S,10 500
3521,8073515937,https://www.standvirtual.com/anuncio/renault-scnic-1-9-dci-100cv-ID8OnEiZ.html#553f04d4d4,Renault Scénic 1.9 DCI 100CV,12 990
3522,8073959393,https://www.standvirtual.com/anuncio/audi-s3-ID8OpwFw.html#553f04d4d4,Audi S3,34 900
3523,8074267665,https://www.standvirtual.com/anuncio/vw-golf-variant-v-1-6-tdi-gps-edition-ID8OqNRD.html#553f04d4d4,VW Golf Variant V.1.6 TDi GPS Edition,12 500
3524,8073514953,https://www.standvirtual.com/anuncio/peugeot-107-1-0-black-silver-e5-ID8OnE37.html#553f04d4d4,Peugeot 107 1.0 Black&Silver E5,9 875
3525,8052364859,https://www.standvirtual.com/anuncio/bmw-420-gran-coup-ID8MVTVz.html#553f04d4d4,BMW 420 Gran Coupé,22 990
3526,8074266537,https://www.standvirtual.com/anuncio/bmw-x3-ID8OqNzr.html#553f04d4d4,BMW X3,8 500
3527,8071659359,https://www.standvirtual.com/anuncio/smart-fortwo-ID8OfRkb.html#553f04d4d4,Smart ForTwo,16 499
3528,8074266338,https://www.standvirtual.com/anuncio/citron-c4-cactus-1-2-puretech-110cv-shine-full-extras-ID8OqNve.html#553f04d4d4,Citroën C4 Cactus 1.2 Puretech 110cv Shine - Full Extras,14 800
3529,8073810292,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-amg-9g-tronic-ID8OoSSE.html#553f04d4d4,Mercedes-Benz C 220 AMG 9G-TRONIC,11 200
3530,8074265559,https://www.standvirtual.com/anuncio/land-rover-evoque-td4-dynamic-auto-ID8OqNjF.html#553f04d4d4,Land Rover Evoque TD4 Dynamic auto,2 800
3531,8066205851,https://www.standvirtual.com/anuncio/vw-lupo-ID8NSYCn.html#553f04d4d4,VW Lupo,6 950
3532,8074971809,https://www.standvirtual.com/anuncio/peugeot-5008-hdi-business-ID8OtL2N.html#553f04d4d4,Peugeot 5008 HDI Business,5 500
3533,8050846899,https://www.standvirtual.com/anuncio/mercedes-benz-sl-350-ID8MQx3l.html#553f04d4d4,Mercedes-Benz SL 350,24 350
3534,8070122828,https://www.standvirtual.com/anuncio/bmw-x5-x5-m50d-ID8O9pBq.html#553f04d4d4,BMW X5 X5 M50D,24 990
3535,8063475163,https://www.standvirtual.com/anuncio/mercedes-benz-s-320-amg-nacional-de-2002-ID8NHvf1.html#553f04d4d4,Mercedes-Benz S 320 AMG NACIONAL DE 2002,7 000
3536,8039473637,https://www.standvirtual.com/anuncio/hyundai-getz-1-1-go-ID8M4OlD.html#553f04d4d4,Hyundai Getz 1.1 go,31 000
3537,8072091988,https://www.standvirtual.com/anuncio/mercedes-benz-a-200-cdi-ID8OhFS4.html#553f04d4d4,Mercedes-Benz A 200 CDI,5 900
3538,8074239735,https://www.standvirtual.com/anuncio/opel-astra-1-3-cdti-cosmo-s-s-ID8OqGB9.html#553f04d4d4,Opel Astra 1.3 CDTi Cosmo S/S,27 490
3539,8074239263,https://www.standvirtual.com/anuncio/smart-fortwo-coup-ID8OqGtx.html#553f04d4d4,Smart ForTwo Coupé,35 999
3540,8063157639,https://www.standvirtual.com/anuncio/opel-astra-1-7-cdti-cosmo-ID8NGbDF.html#553f04d4d4,Opel Astra 1.7 CDTi Cosmo,9 500
3541,8066499104,https://www.standvirtual.com/anuncio/audi-a6-allroad-ID8NUcUg.html#553f04d4d4,Audi A6 Allroad,31 749
3542,8074678905,https://www.standvirtual.com/anuncio/skoda-fabia-break-1-4-tdi-muito-nova-ID8OsvQx.html#553f04d4d4,Skoda Fabia Break 1.4 TDi - Muito Nova,28 999
3543,8073269001,https://www.standvirtual.com/anuncio/mercedes-benz-vito-113-ID8OmC49.html#553f04d4d4,Mercedes-Benz Vito 113,26 749
3544,8074236104,https://www.standvirtual.com/anuncio/smart-roadster-coupe-ID8OqFEA.html#553f04d4d4,Smart Roadster Coupe,25 999
3545,8071834708,https://www.standvirtual.com/anuncio/peugeot-308-gt-line-2-0-hdi-150cv-ID8OgAVo.html#553f04d4d4,Peugeot 308 Gt Line 2.0 hdi 150cv,18 000
3546,8074236252,https://www.standvirtual.com/anuncio/mercedes-benz-180-180d-amg-pack-ID8OqFGY.html#553f04d4d4,Mercedes-Benz 180 180d AMG Pack,9 150
3547,8074233465,https://www.standvirtual.com/anuncio/mazda-6-sw-mzd-cd-2-0-sport-ID8OqEY1.html#553f04d4d4,Mazda 6 SW MZD-CD 2.0 SPORT,18 000
3548,8061170703,https://www.standvirtual.com/anuncio/porsche-cayenne-s-e-hybrid-plug-in-ID8NxQKj.html#553f04d4d4,Porsche Cayenne S E-Hybrid Plug-in,19 900
3549,8064881927,https://www.standvirtual.com/anuncio/kia-optima-1-7-crdi-spirit-ID8NNqcL.html#553f04d4d4,Kia Optima 1.7 CRDI Spirit,15 500
3550,8073473922,https://www.standvirtual.com/anuncio/bmw-320-touring-pack-m-original-ID8Ontnk.html#553f04d4d4,BMW 320 Touring  Pack M Original,25 900
3551,8065342457,https://www.standvirtual.com/anuncio/audi-a5-2-0-tdi-ID8NPm0F.html#553f04d4d4,Audi A5 2.0 TDi,13 500
3552,8059746685,https://www.standvirtual.com/anuncio/fiat-500-1-2-lounge-ID8NrSih.html#d0a4069d4c,Fiat 500 1.2 Lounge,10 500
3553,8065632475,https://www.standvirtual.com/anuncio/peugeot-rcz-200thp-full-extras-ID8NQzsn.html#d0a4069d4c,Peugeot RCZ 200THP Full Extras,12 990
3554,8073472621,https://www.standvirtual.com/anuncio/bmw-318-serie-3-touring-diesel-ID8Ont2l.html#d0a4069d4c,BMW 318 Serie 3 Touring Diesel,34 900
3555,8074233922,https://www.standvirtual.com/anuncio/bmw-116-d-ID8OqF5o.html#d0a4069d4c,BMW 116 D,12 500
3556,8073469323,https://www.standvirtual.com/anuncio/mitsubishi-l200-strakar-ID8Onsb9.html#d0a4069d4c,Mitsubishi L200 Strakar,9 875
3557,8074233781,https://www.standvirtual.com/anuncio/audi-a3-sline-ID8OqF37.html#d0a4069d4c,Audi A3 sline,22 990
3558,8062410999,https://www.standvirtual.com/anuncio/renault-grand-scnic-ID8ND3p5.html#d0a4069d4c,Renault Grand Scénic,8 500
3559,8063926672,https://www.standvirtual.com/anuncio/opel-astra-sports-tourer-1-7-cdti-cosmo-ID8NJpHq.html#d0a4069d4c,Opel Astra Sports Tourer 1.7 CDTi Cosmo,16 499
3560,8073470626,https://www.standvirtual.com/anuncio/renault-clio-sport-tourer-1-5-dci-ID8Onsva.html#d0a4069d4c,Renault Clio Sport Tourer 1.5 dci,14 800
3561,8074233633,https://www.standvirtual.com/anuncio/nissan-x-trail-dci-130-cv-n-connecta-ID8OqF0J.html#d0a4069d4c,Nissan X-Trail DCI 130 CV N-CONNECTA,11 200
3562,8074233471,https://www.standvirtual.com/anuncio/ford-focus-sw-titanium-ID8OqEY7.html#d0a4069d4c,Ford Focus SW Titanium,2 800
3563,8074233258,https://www.standvirtual.com/anuncio/vw-golf-1-4i-confortline-je-ac-ID8OqEUG.html#d0a4069d4c,VW Golf 1.4i Confortline JE+AC,6 950
3564,8070399822,https://www.standvirtual.com/anuncio/citron-c4-cactus-bluehdi-100cvm-feel-17-ID8OazF4.html#d0a4069d4c,Citroën C4 Cactus BlueHDi 100CVM Feel 17,5 500
3565,8071609317,https://www.standvirtual.com/anuncio/vw-tiguan-4x4-140cv-diesel-ID8OfEj3.html#d0a4069d4c,VW Tiguan 4x4 140cv Diesel,24 350
3566,8072288267,https://www.standvirtual.com/anuncio/jeep-grand-cherokee-3-1-td-quadra-drive-limited-ID8OiuWR.html#d0a4069d4c,Jeep Grand Cherokee 3.1 TD Quadra-Drive Limited,24 990
3567,8074227208,https://www.standvirtual.com/anuncio/bmw-316-ci-ID8OqDl6.html#d0a4069d4c,BMW 316 Ci,7 000
3568,8074232255,https://www.standvirtual.com/anuncio/mercedes-benz-cla-180-urban-cdi-gps-ID8OqEEw.html#d0a4069d4c,Mercedes-Benz CLA 180 URBAN CDI GPS,31 000
3569,8074231826,https://www.standvirtual.com/anuncio/opel-astra-sports-tourer-1-7-cdti-cosmo-105g-s-s-ID8OqExA.html#d0a4069d4c,Opel Astra Sports Tourer 1.7 CDTi Cosmo 105g S/S,5 900
3570,8072673853,https://www.standvirtual.com/anuncio/volvo-s60-d4-r-design-geartronic-ID8Ok7eZ.html#d0a4069d4c,Volvo S60 D4 R-Design Geartronic,27 490
3571,8073988344,https://www.standvirtual.com/anuncio/renault-clio-1-5-dci-luxe-ID8OpDcs.html#d0a4069d4c,Renault Clio 1.5 dCi Luxe,35 999
3572,8074230968,https://www.standvirtual.com/anuncio/citron-c4-grand-picasso-exclusive-ID8OqEjK.html#d0a4069d4c,Citroën C4 Grand Picasso Exclusive,9 500
3573,8074230865,https://www.standvirtual.com/anuncio/ford-c-max-titanium-ID8OqEi5.html#d0a4069d4c,Ford C-Max Titanium,31 749
3574,8074230535,https://www.standvirtual.com/anuncio/bmw-530-ID8OqEcL.html#d0a4069d4c,BMW 530,28 999
3575,8073306186,https://www.standvirtual.com/anuncio/fiat-idea-1-3-multijet-ID8OmLJU.html#d0a4069d4c,Fiat Idea 1.3 Multijet,26 749
3576,8073464236,https://www.standvirtual.com/anuncio/kia-ceed-sw-ed-ID8OnqR6.html#d0a4069d4c,Kia Ceed SW ED,25 999
3577,8037792530,https://www.standvirtual.com/anuncio/mercedes-benz-c-43-amg-367cv-ID8LXL10.html#d0a4069d4c,Mercedes-Benz C 43 AMG 367cv,18 000
3578,8074229875,https://www.standvirtual.com/anuncio/chevrolet-spark-1-2-lt-bi-fuel-ID8OqE27.html#d0a4069d4c,Chevrolet Spark 1.2 LT Bi-Fuel,9 150
3579,8074229991,https://www.standvirtual.com/anuncio/bmw-640-gran-coup-pack-m-nacional-garantia-total-ID8OqE3Z.html#d0a4069d4c,BMW 640 Gran Coupé PACK M NACIONAL GARANTIA TOTAL,18 000
3580,8073464059,https://www.standvirtual.com/anuncio/renault-grand-scnic-1-6-dci-bose-edition-ss-ID8OnqOf.html#d0a4069d4c,Renault Grand Scénic 1.6 dCi Bose Edition SS,19 900
3581,8073799694,https://www.standvirtual.com/anuncio/renault-zoe-intens-40-flex-ID8OoQ7I.html#d0a4069d4c,Renault Zoe Intens 40 Flex,15 500
3582,8074227690,https://www.standvirtual.com/anuncio/honda-accord-accord-ex2-0-ID8OqDsS.html#d0a4069d4c,Honda Accord Accord EX2.0,25 900
3583,8073386907,https://www.standvirtual.com/anuncio/seat-alhambra-2-0-tdi-style-150-cv-ID8On6JR.html#d0a4069d4c,SEAT Alhambra 2.0 TDI Style 150 CV,13 500
3584,8073461100,https://www.standvirtual.com/anuncio/mercedes-benz-a-180-pack-premium-progressive-auto-ID8Onq2v.html#c859e1a7eb,Mercedes-Benz A 180 Pack Premium Progressive Auto,10 500
3585,8069418876,https://www.standvirtual.com/anuncio/peugeot-508-ID8O6stm.html#c859e1a7eb,Peugeot 508,12 990
3586,8074163997,https://www.standvirtual.com/anuncio/porsche-boxster-3-2-s-full-extras-fase-2-selo-antigo-ID8OqmTz.html#c859e1a7eb,Porsche Boxster 3.2 S full extras -fase 2 -selo antigo,34 900
3587,8074226454,https://www.standvirtual.com/anuncio/bmw-m5-v8-e39-ID8OqD8V.html#c859e1a7eb,BMW M5 v8 E39,12 500
3588,8069250229,https://www.standvirtual.com/anuncio/dacia-logan-mcv-topo-de-gama-ID8O5KBf.html#c859e1a7eb,Dacia Logan MCV Topo de gama,9 875
3589,8059944126,https://www.standvirtual.com/anuncio/renault-clio-break-1-5-dci-dynamique-s-ID8NsHEO.html#c859e1a7eb,Renault Clio Break 1.5 dCi Dynamique S,22 990
3590,8064453344,https://www.standvirtual.com/anuncio/audi-a6-avant-ID8NLCI8.html#c859e1a7eb,Audi A6 Avant,8 500
3591,8073459194,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-coup-ID8OnpxM.html#c859e1a7eb,Mercedes-Benz C 220 Coupé,16 499
3592,8069886021,https://www.standvirtual.com/anuncio/honda-jazz-1-3-ima-hybrid-elegance-aut-ID8O8pZX.html#c859e1a7eb,Honda Jazz 1.3 IMA Hybrid Elegance Aut.,14 800
3593,8074224011,https://www.standvirtual.com/anuncio/audi-a5-cabrio-3-0-v6-tdi-quattro-s-tronic-ID8OqCwx.html#c859e1a7eb,Audi A5 Cabrio 3.0 V6 TDI Quattro S Tronic,11 200
3594,8071996944,https://www.standvirtual.com/anuncio/jaguar-xe-2-0-d-prestige-automtico-ID8Ohh96.html#c859e1a7eb,Jaguar XE 2.0 D Prestige Automático,2 800
3595,8040654538,https://www.standvirtual.com/anuncio/bmw-418-coup-sport-line-ID8M9Lyq.html#c859e1a7eb,BMW 418 Coupé Sport Line,6 950
3596,8062058713,https://www.standvirtual.com/anuncio/mini-cooper-one-d-ID8NBzL3.html#c859e1a7eb,MINI Cooper ONE D,5 500
3597,8069114448,https://www.standvirtual.com/anuncio/citron-c4-grand-picasso-1-6-bluehdi-120cv-cx-automtica-eat6-7lug-ID8O5bhe.html#c859e1a7eb,Citroën C4 Grand Picasso 1.6 BLUEHDI 120cv | Cx Automática EAT6 7Lug,24 350
3598,8069971254,https://www.standvirtual.com/anuncio/citron-ds3-1-6-bluehdi-sport-chic-ID8O8MaG.html#c859e1a7eb,Citroën DS3 1.6 BLUEHDI Sport Chic,24 990
3599,8069608933,https://www.standvirtual.com/anuncio/seat-ibiza-1-0-tsi-blue-connect-ID8O7fUN.html#c859e1a7eb,SEAT Ibiza 1.0 TSI Blue-Connect,7 000
3600,8071814356,https://www.standvirtual.com/anuncio/opel-astra-1-6-cdti-ecoflex-110-cv-ID8OgwE8.html#c859e1a7eb,Opel Astra 1.6 CDTi EcoFlex 110 CV,31 000
3601,8070994393,https://www.standvirtual.com/anuncio/toyota-auris-touring-sports-1-4-d-4d-confort-ID8Od4kW.html#c859e1a7eb,Toyota Auris Touring Sports 1.4 D-4D Confort,5 900
3602,8066250062,https://www.standvirtual.com/anuncio/bmw-530e-iperformance-pack-m-auto-ID8NTa7s.html#c859e1a7eb,BMW 530e iperformance pack m auto,27 490
3603,8073458322,https://www.standvirtual.com/anuncio/renault-zoe-limited-40-carga-rpida-ID8OnpjI.html#c859e1a7eb,Renault Zoe Limited 40 Carga Rápida,35 999
3604,8073458142,https://www.standvirtual.com/anuncio/seat-arona-cx-automtica-1-6-tdi-style-dsg-7-v-95-cv-ID8OnpgO.html#c859e1a7eb,SEAT Arona CX Automática 1.6 TDI Style DSG 7 v 95 cv,9 500
3605,8073620461,https://www.standvirtual.com/anuncio/fiat-bravo-1-6-m-jet-active-105-cv-ID8Oo5uR.html#c859e1a7eb,Fiat Bravo 1.6 M-JET ACTIVE 105 CV,31 749
3606,8068813952,https://www.standvirtual.com/anuncio/audi-a3-limousine-1-6-tdi-nacional-revises-na-marca-ID8O3W6v.html#c859e1a7eb,Audi A3 Limousine 1.6 TDI Nacional revisões na marca.,28 999
3607,8073457169,https://www.standvirtual.com/anuncio/ford-ka-1-2-duratec-ID8Onp17.html#c859e1a7eb,Ford KA 1.2 DURATEC,26 749
3608,8074222265,https://www.standvirtual.com/anuncio/audi-a6-allroad-2-7-tdi-v6-fpd-ID8OqC3n.html#c859e1a7eb,Audi A6 Allroad 2.7 TDi V6 FPD,25 999
3609,8073456881,https://www.standvirtual.com/anuncio/porsche-macan-s-ID8OnoVt.html#c859e1a7eb,Porsche Macan S,18 000
3610,8073911214,https://www.standvirtual.com/anuncio/fiat-grande-punto-evo-ID8Opj8q.html#c859e1a7eb,Fiat Grande Punto Evo,9 150
3611,8071001379,https://www.standvirtual.com/anuncio/saab-9-5-turbo-aero-gpl-ID8Od69B.html#c859e1a7eb,Saab 9-5 Turbo Aero - GPL,18 000
3612,8064538112,https://www.standvirtual.com/anuncio/citron-c5-exclusive-ID8NLYLm.html#c859e1a7eb,Citroën C5 Exclusive,19 900
3613,8063089000,https://www.standvirtual.com/anuncio/smart-roadster-cabrio-auto-ID8NFTMA.html#c859e1a7eb,Smart Roadster Cabrio Auto,15 500
3614,8073455951,https://www.standvirtual.com/anuncio/abarth-595-1-4-t-jet-competizione-ID8OnoHt.html#c859e1a7eb,Abarth 595 1.4 T-JET Competizione,25 900
3615,8059409103,https://www.standvirtual.com/anuncio/peugeot-508-sw-allure-ID8Nqstp.html#c859e1a7eb,Peugeot 508 SW Allure,13 500
3616,8073451696,https://www.standvirtual.com/anuncio/mercedes-benz-cla-180-urban-31200-km-ID8OnnAQ.html#a2b5f2bba5,Mercedes-Benz CLA 180 URBAN  31200 KM,10 500
3617,8073454871,https://www.standvirtual.com/anuncio/mercedes-benz-cla-180-urban-mod-2017-ID8Onoq3.html#a2b5f2bba5,Mercedes-Benz CLA 180 URBAN Mod. 2017,12 990
3618,8059578280,https://www.standvirtual.com/anuncio/mercedes-benz-slk-200-kompressor-ID8Nrau4.html#a2b5f2bba5,Mercedes-Benz SLK 200 Kompressor,34 900
3619,8054756424,https://www.standvirtual.com/anuncio/vw-scirocco-2-0-tsi-gt-sport-ID8N6V6c.html#a2b5f2bba5,VW Scirocco 2.0 tsi gt sport,12 500
3620,8073454678,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-avantgarde-ID8OnomV.html#a2b5f2bba5,Mercedes-Benz C 220 AVANTGARDE,9 875
3621,8073451682,https://www.standvirtual.com/anuncio/mercedes-benz-e-250-amg-sportpaket-ID8OnnAC.html#a2b5f2bba5,Mercedes-Benz E 250 AMG - SPORTPAKET,22 990
3622,8072011993,https://www.standvirtual.com/anuncio/mini-one-ID8Ohl3P.html#a2b5f2bba5,MINI One,8 500
3623,8063480232,https://www.standvirtual.com/anuncio/ford-focus-sw-ID8NHxyM.html#a2b5f2bba5,Ford Focus SW,16 499
3624,8068962779,https://www.standvirtual.com/anuncio/peugeot-2008-1-6-hdi-allure-ID8O4xOX.html#a2b5f2bba5,Peugeot 2008 1.6 HDI Allure,14 800
3625,8044695055,https://www.standvirtual.com/anuncio/mercedes-benz-e-220-advangarde-amg-ID8MqIG3.html#a2b5f2bba5,Mercedes-Benz E 220 Advangarde AMG,11 200
3626,8064015152,https://www.standvirtual.com/anuncio/mercedes-benz-a-180-cdi-urban-ID8NJMIv.html#a2b5f2bba5,Mercedes-Benz A 180 CDI Urban,2 800
3627,8074118634,https://www.standvirtual.com/anuncio/smart-fortwo-passion-nacional-ID8Oqb5U.html#a2b5f2bba5,Smart ForTwo passion Nacional,6 950
3628,8074118138,https://www.standvirtual.com/anuncio/renault-clio-1-2-16v-modelo-2010-ID8OqaXU.html#a2b5f2bba5,Renault Clio 1.2 16v Modelo 2010,5 500
3629,8063514372,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-cdi-auto-exclusive-ID8NHGrq.html#a2b5f2bba5,Mercedes-Benz C 220 CDI Auto Exclusive,24 350
3630,8073452069,https://www.standvirtual.com/anuncio/bmw-x1-18d-ID8OnnGR.html#a2b5f2bba5,BMW X1 18d,24 990
3631,8049060795,https://www.standvirtual.com/anuncio/mercedes-benz-glc-350-e-ID8MJ2pd.html#a2b5f2bba5,Mercedes-Benz GLC 350 e,7 000
3632,8074218432,https://www.standvirtual.com/anuncio/audi-a7-ID8OqB3y.html#a2b5f2bba5,Audi A7,31 000
3633,8074218072,https://www.standvirtual.com/anuncio/datsun-1200-2-portas-de-luxe-ID8OqAXK.html#a2b5f2bba5,Datsun 1200 2 portas de Luxe,5 900
3634,8074218000,https://www.standvirtual.com/anuncio/ds-ds7-crossback-1-5hdi-sochic-rivoli-ID8OqAVA.html#a2b5f2bba5,DS DS7 Crossback 1.5HDI SOCHIC RIVOLI,27 490
3635,8073451764,https://www.standvirtual.com/anuncio/toyota-auris-1-4-d-4d-confort-pack-sport-ID8OnnBV.html#a2b5f2bba5,Toyota Auris 1.4 D-4D Confort + Pack Sport,35 999
3636,8073776914,https://www.standvirtual.com/anuncio/audi-a3-1-4-tfsi-s-line-s-tronic-ID8OoKci.html#a2b5f2bba5,Audi A3 1.4 TFSi S-line S tronic,9 500
3637,8069429646,https://www.standvirtual.com/anuncio/bmw-m2-f22-escapes-e-volante-m-performance-ID8O6wh4.html#a2b5f2bba5,BMW M2 F22 Escapes e Volante M Performance,31 749
